localized_slugs,phone,additional_ids,name,logo,location,,id,type,additional_slugs,slug,cooperative
"{'de': 'fribourg-amag', 'it': 'fribourg-amag', 'fr': 'fribourg-amag'}",061 512 17 26,[],Fribourg AMAG,"{'small': '//image.migros.ch/filialen/50x50/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'stack': '//image.migros.ch/filialen/{stack}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'original': '//image.migros.ch/filialen/original/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'large': '//image.migros.ch/filialen/600x400/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'medium': '//image.migros.ch/filialen/200x200/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png'}","{'geo': {'lon': 7.1337955, 'lat': 46.7992026}, 'zip': '1752', 'country': 'CH', 'address': 'Route de Villars 108', 'city': 'Villars-sur-Glâne', 'address2': ''}",,4797267,soca,[],fribourg-amag,
"{'de': 'fribourg-gare', 'it': 'fribourg-gare', 'fr': 'fribourg-gare'}",058 573 15 85,['0083980_1031'],Fribourg Gare,"{'small': '//image.migros.ch/filialen/50x50/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'stack': '//image.migros.ch/filialen/{stack}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'original': '//image.migros.ch/filialen/original/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'large': '//image.migros.ch/filialen/600x400/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'medium': '//image.migros.ch/filialen/200x200/b7ed598472b2aa065658425a494316272885c3ff/m-de.png'}","{'geo': {'lon': 7.1500941, 'lat': 46.8033304}, 'zip': '1701', 'country': 'CH', 'address': ""Rue Louis-d'Affry 2"", 'city': 'Fribourg', 'address2': ''}",,83980,m,['m-express-fribourg-gare'],fribourg-gare,"{'name': 'Neuenburg-Freiburg', 'id': 'gmnf', 'url': 'https://www.migros.ch/de/genossenschaften/migros-neuchatel-fribourg.html'}"
"{'de': 'fribourg-jura', 'it': 'fribourg-jura', 'fr': 'fribourg-jura'}",061 512 17 36,[],Fribourg Jura,"{'small': '//image.migros.ch/filialen/50x50/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'stack': '//image.migros.ch/filialen/{stack}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'original': '//image.migros.ch/filialen/original/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'large': '//image.migros.ch/filialen/600x400/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'medium': '//image.migros.ch/filialen/200x200/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png'}","{'geo': {'lon': 7.139124, 'lat': 46.8114955}, 'zip': '1700', 'country': 'CH', 'address': 'Route du Jura 73', 'city': 'Fribourg', 'address2': ''}",,4797232,soca,[],fribourg-jura,
"{'de': 'fribourg-ste-therese', 'it': 'fribourg-ste-therese', 'fr': 'fribourg-ste-therese'}",058 573 26 50,['0083830_887'],Fribourg Ste-Thérèse,"{'small': '//image.migros.ch/filialen/50x50/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'stack': '//image.migros.ch/filialen/{stack}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'original': '//image.migros.ch/filialen/original/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'large': '//image.migros.ch/filialen/600x400/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'medium': '//image.migros.ch/filialen/200x200/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png'}","{'geo': {'lon': 7.1490104, 'lat': 46.8101267}, 'zip': '1700', 'country': 'CH', 'address': 'Route de Sainte-Thérèse 2a', 'city': 'Fribourg', 'address2': ''}",,83830,mm,[],fribourg-ste-therese,"{'name': 'Neuenburg-Freiburg', 'id': 'gmnf', 'url': 'https://www.migros.ch/de/genossenschaften/migros-neuchatel-fribourg.html'}"
"{'de': 'frick', 'it': 'frick', 'fr': 'frick'}",058 567 76 80,"['0033753_184', '0033753_1186']",Frick,"{'small': '//image.migros.ch/filialen/50x50/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'stack': '//image.migros.ch/filialen/{stack}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'original': '//image.migros.ch/filialen/original/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'large': '//image.migros.ch/filialen/600x400/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'medium': '//image.migros.ch/filialen/200x200/b7ed598472b2aa065658425a494316272885c3ff/m-de.png'}","{'geo': {'lon': 8.0188978, 'lat': 47.5080226}, 'zip': '5070', 'country': 'CH', 'address': 'Hauptstrasse 44', 'city': 'Frick', 'address2': ''}",,33753,m,[],frick,"{'name': 'Aare', 'id': 'gmaa', 'url': 'https://www.migros.ch/de/genossenschaften/migros-aare.html'}"
"{'de': 'frutigen', 'it': 'frutigen', 'fr': 'frutigen'}",058 567 52 25,['0033370_783'],Frutigen,"{'small': '//image.migros.ch/filialen/50x50/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'stack': '//image.migros.ch/filialen/{stack}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'original': '//image.migros.ch/filialen/original/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'large': '//image.migros.ch/filialen/600x400/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'medium': '//image.migros.ch/filialen/200x200/b7ed598472b2aa065658425a494316272885c3ff/m-de.png'}","{'geo': {'lon': 7.6483603, 'lat': 46.5856019}, 'zip': '3714', 'country': 'CH', 'address': 'Kanderstegstrasse 31', 'city': 'Frutigen', 'address2': ''}",,33370,m,[],frutigen,"{'name': 'Aare', 'id': 'gmaa', 'url': 'https://www.migros.ch/de/genossenschaften/migros-aare.html'}"
"{'de': 'fully', 'it': 'fully', 'fr': 'fully'}",027 720 65 30,[],Fully,"{'small': '//image.migros.ch/filialen/50x50/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'stack': '//image.migros.ch/filialen/{stack}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'original': '//image.migros.ch/filialen/original/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'large': '//image.migros.ch/filialen/600x400/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'medium': '//image.migros.ch/filialen/200x200/b7ed598472b2aa065658425a494316272885c3ff/m-de.png'}","{'geo': {'lon': 7.1193852, 'lat': 46.136677}, 'zip': '1926', 'country': 'CH', 'address': 'Rue de Provence 4', 'city': 'Fully', 'address2': ''}",,133710,m,[],fully,"{'name': 'Wallis', 'id': 'gmvs', 'url': 'https://www.migros.ch/de/genossenschaften/migros-wallis.html'}"
"{'de': 'faellanden', 'it': 'faellanden', 'fr': 'faellanden'}",043 355 40 60,['0150153_600'],Fällanden,"{'small': '//image.migros.ch/filialen/50x50/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'stack': '//image.migros.ch/filialen/{stack}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'original': '//image.migros.ch/filialen/original/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'large': '//image.migros.ch/filialen/600x400/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'medium': '//image.migros.ch/filialen/200x200/b7ed598472b2aa065658425a494316272885c3ff/m-de.png'}","{'geo': {'lon': 8.6409527, 'lat': 47.3739538}, 'zip': '8117', 'country': 'CH', 'address': 'Unterdorfstrasse 2', 'city': 'Fällanden', 'address2': ''}",,150153,m,[],faellanden,"{'name': 'Zürich', 'id': 'gmzh', 'url': 'https://www.migros.ch/de/genossenschaften/migros-zuerich.html'}"
"{'de': 'fuellinsdorf-2', 'it': 'fuellinsdorf-2', 'fr': 'fuellinsdorf-2'}",061 901 43 43,[],Füllinsdorf,"{'small': '//image.migros.ch/filialen/50x50/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'stack': '//image.migros.ch/filialen/{stack}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'original': '//image.migros.ch/filialen/original/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'large': '//image.migros.ch/filialen/600x400/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'medium': '//image.migros.ch/filialen/200x200/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png'}","{'geo': {'lon': 7.7213368, 'lat': 47.5076558}, 'zip': '4414', 'country': 'CH', 'address': 'Rheinstrasse 46', 'city': 'Füllinsdorf', 'address2': ''}",,4797111,mgls,[],fuellinsdorf-2,
"{'de': 'fuellinsdorf-3', 'it': 'fuellinsdorf-3', 'fr': 'fuellinsdorf-3'}",061 512 17 34,[],Füllinsdorf,"{'small': '//image.migros.ch/filialen/50x50/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'stack': '//image.migros.ch/filialen/{stack}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'original': '//image.migros.ch/filialen/original/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'large': '//image.migros.ch/filialen/600x400/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'medium': '//image.migros.ch/filialen/200x200/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png'}","{'geo': {'lon': 7.7226765, 'lat': 47.4993352}, 'zip': '4414', 'country': 'CH', 'address': 'Rheinstrasse 2', 'city': 'Füllinsdorf', 'address2': ''}",,4797233,soca,[],fuellinsdorf-3,
"{'de': 'fuellinsdorf-schoenthal', 'it': 'fuellinsdorf-schoenthal', 'fr': 'fuellinsdorf-schoenthal'}",058 575 88 50,['0024480_218'],Füllinsdorf - Schönthal,"{'small': '//image.migros.ch/filialen/50x50/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'stack': '//image.migros.ch/filialen/{stack}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'original': '//image.migros.ch/filialen/original/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'large': '//image.migros.ch/filialen/600x400/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'medium': '//image.migros.ch/filialen/200x200/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png'}","{'geo': {'lon': 7.7251059, 'lat': 47.502619}, 'zip': '4414', 'country': 'CH', 'address': 'Ergolzstrasse 2', 'city': 'Füllinsdorf', 'address2': ''}",,24480,mm,[],fuellinsdorf-schoenthal,"{'name': 'Basel', 'id': 'gmbs', 'url': 'https://www.migros.ch/de/genossenschaften/migros-basel.html'}"
"{'de': 'fuellinsdorf-schoenthal-3', 'it': 'fuellinsdorf-schoenthal-3', 'fr': 'fuellinsdorf-schoenthal-3'}",058 575 75 20,[],Füllinsdorf - Schönthal,"{'small': '//image.migros.ch/filialen/50x50/6fac2db14cdf7df8b3f42b61a34de77c77f9a020/doi-de.png', 'stack': '//image.migros.ch/filialen/{stack}/6fac2db14cdf7df8b3f42b61a34de77c77f9a020/doi-de.png', 'original': '//image.migros.ch/filialen/original/6fac2db14cdf7df8b3f42b61a34de77c77f9a020/doi-de.png', 'large': '//image.migros.ch/filialen/600x400/6fac2db14cdf7df8b3f42b61a34de77c77f9a020/doi-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/6fac2db14cdf7df8b3f42b61a34de77c77f9a020/doi-de.png', 'medium': '//image.migros.ch/filialen/200x200/6fac2db14cdf7df8b3f42b61a34de77c77f9a020/doi-de.png'}","{'geo': {'lon': 7.7249788, 'lat': 47.5011982}, 'zip': '4414', 'country': 'CH', 'address': 'Hammerstrasse 5', 'city': 'Füllinsdorf', 'address2': ''}",,26470,fm,['fuellinsdorf'],fuellinsdorf-schoenthal-3,"{'name': 'Basel', 'id': 'gmbs', 'url': 'https://www.migros.ch/de/genossenschaften/migros-basel.html'}"
"{'de': 'gandria', 'it': 'gandria', 'fr': 'gandria'}",091 971 60 15,[],Gandria,"{'small': '//image.migros.ch/filialen/50x50/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'stack': '//image.migros.ch/filialen/{stack}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'original': '//image.migros.ch/filialen/original/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'large': '//image.migros.ch/filialen/600x400/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'medium': '//image.migros.ch/filialen/200x200/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png'}","{'geo': {'lon': 9.0059322, 'lat': 46.0073342}, 'zip': '6978', 'country': 'CH', 'address': 'Strada Cantonale', 'city': 'Gandria', 'address2': ''}",,4797337,pica,[],gandria,
"{'de': 'gd-saconnex-le-pommier', 'it': 'gd-saconnex-le-pommier', 'fr': 'gd-saconnex-le-pommier'}",058 573 45 20,[],Gd Saconnex - Le Pommier,"{'small': '//image.migros.ch/filialen/50x50/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'stack': '//image.migros.ch/filialen/{stack}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'original': '//image.migros.ch/filialen/original/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'large': '//image.migros.ch/filialen/600x400/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'medium': '//image.migros.ch/filialen/200x200/b7ed598472b2aa065658425a494316272885c3ff/m-de.png'}","{'geo': {'lon': 6.1198025, 'lat': 46.228951}, 'zip': '1218', 'country': 'CH', 'address': 'Rue Sonnex 20', 'city': 'Le Grand-Saconnex', 'address2': ''}",,44340,m,[],gd-saconnex-le-pommier,"{'name': 'Genf', 'id': 'gmge', 'url': 'https://www.migros.ch/de/genossenschaften/migros-genf.html'}"
"{'de': 'gebenstorf', 'it': 'gebenstorf', 'fr': 'gebenstorf'}",058 567 05 75,['0033393_780'],Gebenstorf,"{'small': '//image.migros.ch/filialen/50x50/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'stack': '//image.migros.ch/filialen/{stack}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'original': '//image.migros.ch/filialen/original/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'large': '//image.migros.ch/filialen/600x400/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'medium': '//image.migros.ch/filialen/200x200/b7ed598472b2aa065658425a494316272885c3ff/m-de.png'}","{'geo': {'lon': 8.2443692, 'lat': 47.4900828}, 'zip': '5412', 'country': 'CH', 'address': 'Wambisterstrasse', 'city': 'Gebenstorf', 'address2': ''}",,33393,m,[],gebenstorf,"{'name': 'Aare', 'id': 'gmaa', 'url': 'https://www.migros.ch/de/genossenschaften/migros-aare.html'}"
"{'de': 'gelterkinden', 'it': 'gelterkinden', 'fr': 'gelterkinden'}",058 575 71 00,['0024460_803'],Gelterkinden,"{'small': '//image.migros.ch/filialen/50x50/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'stack': '//image.migros.ch/filialen/{stack}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'original': '//image.migros.ch/filialen/original/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'large': '//image.migros.ch/filialen/600x400/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'medium': '//image.migros.ch/filialen/200x200/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png'}","{'geo': {'lon': 7.8506659, 'lat': 47.4660758}, 'zip': '4460', 'country': 'CH', 'address': 'Badweg 2', 'city': 'Gelterkinden', 'address2': ''}",,24460,mm,[],gelterkinden,"{'name': 'Basel', 'id': 'gmbs', 'url': 'https://www.migros.ch/de/genossenschaften/migros-basel.html'}"
"{'de': 'genestrerio', 'it': 'genestrerio', 'fr': 'genestrerio'}",091 647 10 35,[],Genestrerio,"{'small': '//image.migros.ch/filialen/50x50/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'stack': '//image.migros.ch/filialen/{stack}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'original': '//image.migros.ch/filialen/original/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'large': '//image.migros.ch/filialen/600x400/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'medium': '//image.migros.ch/filialen/200x200/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png'}","{'geo': {'lon': 8.9661279, 'lat': 45.8550221}, 'zip': '6852', 'country': 'CH', 'address': 'Via Canova 7', 'city': 'Genestrerio', 'address2': ''}",,4797326,pica,[],genestrerio,
"{'de': 'geneve-balexert', 'it': 'geneve-balexert', 'fr': 'geneve-balexert'}",058 573 35 02,['0044030_227'],Genève - Balexert,"{'small': '//image.migros.ch/filialen/50x50/59693c1c6da2cea59bf3f1910a70f39a93eb4a60/mmm-de.png', 'stack': '//image.migros.ch/filialen/{stack}/59693c1c6da2cea59bf3f1910a70f39a93eb4a60/mmm-de.png', 'original': '//image.migros.ch/filialen/original/59693c1c6da2cea59bf3f1910a70f39a93eb4a60/mmm-de.png', 'large': '//image.migros.ch/filialen/600x400/59693c1c6da2cea59bf3f1910a70f39a93eb4a60/mmm-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/59693c1c6da2cea59bf3f1910a70f39a93eb4a60/mmm-de.png', 'medium': '//image.migros.ch/filialen/200x200/59693c1c6da2cea59bf3f1910a70f39a93eb4a60/mmm-de.png'}","{'geo': {'lon': 6.1131166, 'lat': 46.2187665}, 'zip': '1211', 'country': 'CH', 'address': 'Avenue Louis-Casaï 27', 'city': 'Genève 28', 'address2': ''}",,44030,mmm,[],geneve-balexert,"{'name': 'Genf', 'id': 'gmge', 'url': 'https://www.migros.ch/de/genossenschaften/migros-genf.html'}"
"{'de': 'geneve-balexert-2', 'it': 'geneve-balexert-2', 'fr': 'geneve-balexert-2'}",022 979 35 50,[],Genève - Balexert,"{'small': '//image.migros.ch/filialen/50x50/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'stack': '//image.migros.ch/filialen/{stack}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'original': '//image.migros.ch/filialen/original/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'large': '//image.migros.ch/filialen/600x400/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'medium': '//image.migros.ch/filialen/200x200/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png'}","{'geo': {'lon': 6.1129989, 'lat': 46.2189827}, 'zip': '1209', 'country': 'CH', 'address': 'Av. Louis Casaï 27', 'city': 'Genève', 'address2': ''}",,4797130,mgls,[],geneve-balexert-2,
"{'de': 'geneve-champel', 'it': 'geneve-champel', 'fr': 'geneve-champel'}",058 573 48 80,[],Genève - Champel,"{'small': '//image.migros.ch/filialen/50x50/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'stack': '//image.migros.ch/filialen/{stack}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'original': '//image.migros.ch/filialen/original/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'large': '//image.migros.ch/filialen/600x400/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'medium': '//image.migros.ch/filialen/200x200/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png'}","{'geo': {'lon': 6.1524674, 'lat': 46.1909267}, 'zip': '1206', 'country': 'CH', 'address': 'Avenue de Champel 61', 'city': 'Genève', 'address2': ''}",,44110,mm,[],geneve-champel,"{'name': 'Genf', 'id': 'gmge', 'url': 'https://www.migros.ch/de/genossenschaften/migros-genf.html'}"
"{'de': 'geneve-charmilles', 'it': 'geneve-charmilles', 'fr': 'geneve-charmilles'}",058 573 43 60,['0044140_387'],Genève - Charmilles,"{'small': '//image.migros.ch/filialen/50x50/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'stack': '//image.migros.ch/filialen/{stack}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'original': '//image.migros.ch/filialen/original/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'large': '//image.migros.ch/filialen/600x400/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'medium': '//image.migros.ch/filialen/200x200/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png'}","{'geo': {'lon': 6.1231482, 'lat': 46.2082241}, 'zip': '1203', 'country': 'CH', 'address': ""Promenade de l'Europe 11"", 'city': 'Genève', 'address2': ''}",,44140,mm,[],geneve-charmilles,"{'name': 'Genf', 'id': 'gmge', 'url': 'https://www.migros.ch/de/genossenschaften/migros-genf.html'}"
