gemeinde.NAME,geometry,BEVDICHTE_SQKM_2019,AUSLAENDER_ANTEIL_2019,ALTERSVERTEILUNG_ANTEIL_0_19_2019,ALTERSVERTEILUNG_ANTEIL_20_64_2019,ALTERSVERTEILUNG_ANTEIL_65PLUS_2019,PRIVATHAUSHALTE_2019,GESAMTFLAECHE_SQKM_2016,LANDWIRTSCHAFTSFLAECHE_ANTEIL_2004,WALD_GEHOELZE_ANTEIL_2004,UNPRODUKTIVE_FLAECHE_ANTEIL_2004,BESCHAEFTIGTE_ERSTERSEKTOR_2018,BESCHAEFTIGTE_ZWEITERSEKTOR_2018,BESCHAEFTIGTE_DRITTERSEKTOR_2018,NEUWOHNUNGEN_PRO_1000_2018,SOZAILHILFEQUOTE_2019,WAEHLERANTEIL_SP_2019,WAEHLERANTEIL_SVP_2019,AVG_INCOME_PRO_STEUERPFLPERSON,ANZAHL_FAHRZEUGE,ANZAHL_HALTESTELLEN_OV,ANZAHL_FILIALEN_MIGROS,GMDNAME,linregModel,knnModel,rfModel,xgbrModel,ensemble
Baden,"MULTIPOLYGON (((8.310829646505526 47.46003574184046, 8.308729401864726 47.46236064339201, 8.308534346746898 47.46560515497509, 8.311178931251405 47.46491644270039, 8.31197729638484 47.46875014166297, 8.316849138165015 47.47010567073541, 8.319366710034657 47.47317700900086, 8.314073004860111 47.4740050561288, 8.310126540848238 47.473955293681215, 8.310044889868683 47.47607716444658, 8.314757965855275 47.48074090103501, 8.310720778532785 47.48189937081498, 8.301163077759206 47.482349223341224, 8.29484873534021 47.485032414515445, 8.282347063137085 47.48547231455217, 8.275855810262383 47.48299414466203, 8.270630147570802 47.48458853348291, 8.26806267788032 47.48381223930046, 8.267187197932858 47.47986508195737, 8.266003258729297 47.47479329329868, 8.270013229058602 47.468053467396665, 8.271256138414063 47.45856874488541, 8.274585683913735 47.45760136290421, 8.275134559942973 47.45645483611166, 8.273673914642027 47.45597512611686, 8.28068682655278 47.44737816567067, 8.28871130337692 47.44629334431314, 8.292866431003212 47.443488732766795, 8.294499450594332 47.4439744142553, 8.293574072826031 47.44554292660344, 8.298722620703588 47.44782602769901, 8.307028339790643 47.44675713032471, 8.307872066579387 47.44523439942836, 8.311473782010912 47.44742195662455, 8.31202265804015 47.44953785589621, 8.308098874855933 47.450696325676184, 8.304424580775914 47.45426130742175, 8.307663402964966 47.45565863695017, 8.306597404065208 47.457159472369575, 8.307649794468375 47.457981548003815, 8.3101356131793 47.457466009046755, 8.310829646505526 47.46003574184046)), ((8.278114820696766 47.48227756541669, 8.275356832053987 47.48199093371855, 8.275520134013098 47.48097577978765, 8.278686377553658 47.48146544227197, 8.278114820696766 47.48227756541669)), ((8.273320093730618 47.44261689468496, 8.27180047827777 47.44399830023015, 8.264760349373834 47.44102648685988, 8.265790058949346 47.44052289089024, 8.263762392957037 47.43745155262479, 8.261231212590802 47.436432417698086, 8.264746740877241 47.4342468509998, 8.268851970682693 47.433589986691565, 8.275461163861197 47.437734203327125, 8.276041793049151 47.440499004915395, 8.273320093730618 47.44261689468496)))",1484.20653,26.78671919,17.76231647,65.95385481,16.28382872,9317.0,13.17,8.642911296,55.87566338,1.819560273,54.0,7613.0,21808.0,4.589308996,1.6,24.37628136,14.73451722,80556.87034902,9914.000000940609,56.0,8,Baden,4,5,5,3,4
Bellikon,"MULTIPOLYGON (((8.358114635999497 47.4039514729051, 8.355823872406399 47.40376038510634, 8.349768091422664 47.40579865495975, 8.333519546491026 47.401228471772804, 8.335016481116218 47.3996778739058, 8.33278015150949 47.39884584578204, 8.332634994212501 47.39603924373779, 8.346905770972674 47.37856267214308, 8.34893797313051 47.378789588904105, 8.351940914711959 47.37515095873609, 8.364392689094245 47.3827924801885, 8.358150925323745 47.39761372757964, 8.358114635999497 47.4039514729051)))",313.7651822,9.935483871,17.5483871,62.4516129,20.0,702.0,4.94,61.02040816,28.57142857,0.204081633,23.0,23.0,672.0,1.937984496,0.9,11.52609192,33.8313103,92441.910828026,1032.000000218194,3.0,0,Bellikon,0,0,0,0,0
Bergdietikon,"MULTIPOLYGON (((8.400369017919713 47.370513098620414, 8.400777272817493 47.37420149123602, 8.399602405944993 47.374782716623905, 8.396390800749126 47.377041931744635, 8.394948300110304 47.38072037187072, 8.394031994673064 47.39116252387366, 8.396018835175592 47.39183531216512, 8.39647245172868 47.39399301189276, 8.394780461985661 47.393519273391675, 8.391913605370139 47.395840193947414, 8.383149733564466 47.394582199272264, 8.379348426849582 47.39990877166263, 8.366388601927836 47.3988239503051, 8.362496571902334 47.40231528362823, 8.358114635999497 47.4039514729051, 8.358150925323745 47.39761372757964, 8.364392689094245 47.3827924801885, 8.367064490591938 47.380857716226075, 8.366706133514999 47.378057085675536, 8.375910013377169 47.37831186940721, 8.382845810473896 47.37625170407686, 8.386474742898606 47.379052334627396, 8.38936428034178 47.37867214952779, 8.388615813029183 47.37754751821218, 8.394031994673064 47.37569237416591, 8.394567262205708 47.37291762008812, 8.400369017919713 47.370513098620414)))",476.5993266,17.7675733,20.52278347,58.70717061,20.77004592,1229.0,5.94,54.12541254,27.06270627,1.485148515,47.0,481.0,509.0,1.768659356,0.53,11.02325938,39.66377524,97958.751902587,1773.999999683276,8.0,1,Bergdietikon,0,0,0,0,0
Ennetbaden,"MULTIPOLYGON (((8.310720778532785 47.48189937081498, 8.314757965855275 47.48074090103501, 8.310044889868683 47.47607716444658, 8.310126540848238 47.473955293681215, 8.314073004860111 47.4740050561288, 8.341612065798127 47.47860907778012, 8.340351011780541 47.481286297460635, 8.335506386993554 47.48050204128656, 8.331900135396499 47.48606349242957, 8.326547460070051 47.48641780105643, 8.32455154723646 47.486688508771344, 8.315084569773498 47.48489307966218, 8.312721227531906 47.48584055666436, 8.310435000104338 47.48386598274386, 8.310720778532785 47.48189937081498)))",1659.241706,22.96486718,20.25135676,61.03970294,18.7089403,1591.0,2.11,19.71830986,41.31455399,2.34741784,27.0,33.0,735.0,0.0,0.8,29.10460993,10.93528369,100561.51930262,1583.999999949312,13.0,0,Ennetbaden,1,0,1,0,0
Fislisbach,"MULTIPOLYGON (((8.273320093730618 47.44261689468496, 8.276041793049151 47.440499004915395, 8.275461163861197 47.437734203327125, 8.268851970682693 47.433589986691565, 8.275715189130926 47.43369946407627, 8.274122995029586 47.43090480501944, 8.27522074708806 47.429113356906086, 8.278672769057065 47.4292268152866, 8.289704723628184 47.4248477198984, 8.29525245407246 47.428223604343124, 8.298110238356918 47.42727015584724, 8.29812384685351 47.43038926606238, 8.301281018063008 47.430940633981706, 8.301503290174022 47.43352629075865, 8.306901327155778 47.43559043708481, 8.31043953626987 47.43755107751998, 8.308842806002998 47.43997749446462, 8.314218162157099 47.44154799731066, 8.307872066579387 47.44523439942836, 8.307028339790643 47.44675713032471, 8.298722620703588 47.44782602769901, 8.293574072826031 47.44554292660344, 8.294499450594332 47.4439744142553, 8.292866431003212 47.443488732766795, 8.28871130337692 47.44629334431314, 8.28068682655278 47.44737816567067, 8.273320093730618 47.44261689468496)))",1099.405941,25.66642651,20.6592219,59.02377522,20.31700288,2456.0,5.05,44.7265625,29.8828125,0.0,10.0,325.0,1027.0,0.180310133,1.6,16.7726444,26.61745742,71028.395552025,3055.999999332382,7.0,1,Fislisbach,1,0,1,1,1
Freienwil,"MULTIPOLYGON (((8.292898184161928 47.50957724416628, 8.290471335602904 47.50907961969035, 8.294807909850432 47.50596050947521, 8.300659563385278 47.505210091765505, 8.310956659140391 47.496213041240665, 8.313115873933093 47.49245896219424, 8.315864790244811 47.494282258274055, 8.318699893701616 47.49260028754541, 8.322669038541143 47.49325317085783, 8.320863644659848 47.491268644447814, 8.325835282081702 47.48882033202623, 8.32455154723646 47.486688508771344, 8.326547460070051 47.48641780105643, 8.328289347633913 47.487968398923435, 8.325699197115775 47.4917423829489, 8.331079089435407 47.49453107051202, 8.33349686566337 47.49998702526613, 8.336028046029606 47.499626745145555, 8.338205405484432 47.50513843384097, 8.33742518501312 47.50809631372591, 8.331437446512348 47.507357839003625, 8.331881990734376 47.510246051461934, 8.32648848991815 47.50946577628367, 8.321997686042572 47.50624515067544, 8.317511418332524 47.50743546842187, 8.314404144943865 47.50631481810208, 8.297493319844717 47.50991960980572, 8.292898184161928 47.50957724416628)))",260.1503759,12.90944123,23.31406551,61.2716763,15.41425819,400.0,3.99,52.0,38.5,0.0,29.0,7.0,80.0,0.0,2.982,17.09662647,20.22591971,79560.722891566,638.000000151525,1.0,0,Freienwil,0,0,0,0,0
Gebenstorf,"MULTIPOLYGON (((8.234508661448345 47.50607993934943, 8.237098811966481 47.49241716173826, 8.240346706486598 47.487442907476854, 8.23361050067323 47.480659290620956, 8.224347650659157 47.48017360913245, 8.233165956451202 47.47130195997555, 8.23943947338042 47.47134973192524, 8.244869263520892 47.47347956468222, 8.246171143028256 47.47083220247027, 8.249323778072224 47.470836183466076, 8.251882175431643 47.46809526785265, 8.25769753964224 47.46855905386421, 8.25922169126062 47.46705025645319, 8.265540569845147 47.46639936363867, 8.270013229058602 47.468053467396665, 8.266003258729297 47.47479329329868, 8.267187197932858 47.47986508195737, 8.26453807726282 47.47924603710931, 8.262406079463302 47.48212827807391, 8.255320588904056 47.482814999850696, 8.252263213336239 47.485514115008144, 8.253388182387898 47.48788479801148, 8.248153447365254 47.489907143881666, 8.247150954782928 47.4939876645843, 8.242451487292929 47.49514215336846, 8.242846133694115 47.50052047870433, 8.234508661448345 47.50607993934943)))",966.5486726,26.86321187,18.8976378,62.16810108,18.93426112,2400.0,5.65,26.93661972,39.78873239,5.809859155,34.0,530.0,1280.0,11.79155572,2.25,17.73611478,26.70099463,69005.258506407,3223.999999346602,9.0,1,Gebenstorf,1,0,1,1,1
Killwangen,"MULTIPOLYGON (((8.341303606542027 47.417990454620075, 8.347327634367048 47.420723408241884, 8.350180882485976 47.42044075753956, 8.35132853236529 47.42635452681152, 8.353455993999276 47.42690191373505, 8.352104216671071 47.42777972331059, 8.352825466990481 47.42928055873, 8.356667599195145 47.43020614025524, 8.359874668225482 47.433189896612916, 8.346198129149855 47.43712112997277, 8.344560573393206 47.435859154301816, 8.34510037709138 47.43439215734677, 8.340972466458274 47.43428267996206, 8.329074104270756 47.42779763779173, 8.332335607287463 47.42433417143924, 8.337506835992675 47.42281741203661, 8.339566255143698 47.418551775028924, 8.341303606542027 47.417990454620075)))",846.5020576,26.59212445,21.43898882,61.05979582,17.50121536,793.0,2.43,24.89626556,48.9626556,1.659751037,14.0,346.0,268.0,1.928640309,0.72,15.31074953,30.68818352,80079.161816065,1163.0000001098388,3.0,0,Killwangen,0,0,0,0,0
Künten,"MULTIPOLYGON (((8.307826704924079 47.3842375816666, 8.30599863021513 47.378469118741606, 8.310153757841423 47.37556299180217, 8.31596004972096 47.37496982342686, 8.328003569205466 47.3772389910371, 8.327649748294057 47.38024066187592, 8.330943004469482 47.381060747012256, 8.334748847349896 47.37754751821218, 8.34050070524306 47.378493004716454, 8.343145289747568 47.37683093896684, 8.346905770972674 47.37856267214308, 8.332634994212501 47.39603924373779, 8.33278015150949 47.39884584578204, 8.327881092736131 47.40091795409982, 8.32251027274756 47.40006204000122, 8.323567199316258 47.39838803126418, 8.315932832727775 47.39591583286776, 8.320754776687108 47.393578988328784, 8.316649546881655 47.3925180529461, 8.318536591742504 47.39049172608011, 8.307826704924079 47.3842375816666)))",367.0756646,16.26740947,21.33704735,62.6183844,16.04456825,725.0,4.89,56.44171779,26.99386503,3.680981595,46.0,122.0,241.0,4.579278764,1.31,11.52258521,40.88925581,71254.102920723,1233.000000167688,2.0,0,Künten,0,0,0,0,0
Mägenwil,"MULTIPOLYGON (((8.237416343553644 47.42385446144445, 8.234989494994618 47.426396327267504, 8.22722357960574 47.420948334505006, 8.221689457658057 47.41455087424244, 8.216277812179708 47.412693739698256, 8.221802861796329 47.408432083686385, 8.221367389905364 47.407156174530094, 8.22773616631073 47.40623656449857, 8.23346534337624 47.40224760669951, 8.245141433452744 47.40332645656333, 8.249990594405263 47.40648935773235, 8.25063472991065 47.40814147099244, 8.247486631032213 47.409381551186456, 8.248012826233797 47.41143972601891, 8.244161621698073 47.41109935087737, 8.24465152757541 47.41398756333568, 8.241131463123441 47.414907173367205, 8.241748381635642 47.41714250251309, 8.237534283857446 47.417421172219605, 8.237416343553644 47.42385446144445)))",610.0574713,23.59868111,23.26895902,63.25953839,13.47150259,838.0,3.48,38.68194842,30.65902579,0.286532951,22.0,528.0,2209.0,2.36294896,1.56,12.44148805,34.88543976,73139.620535714,1592.999999753085,7.0,0,Mägenwil,1,0,1,1,1
Mellingen,"MULTIPOLYGON (((8.283326874891756 47.41061765038467, 8.289314613392527 47.41342823342473, 8.29142846652992 47.41580687841969, 8.286697245881205 47.419129019421, 8.287958299898792 47.4201441733519, 8.291904763910663 47.41797652113475, 8.288933575487933 47.42253675183218, 8.291818576765577 47.42374896505555, 8.289704723628184 47.4248477198984, 8.278672769057065 47.4292268152866, 8.27522074708806 47.429113356906086, 8.274122995029586 47.43090480501944, 8.275715189130926 47.43369946407627, 8.268851970682693 47.433589986691565, 8.264746740877241 47.4342468509998, 8.26422961800672 47.43252905130888, 8.259879435262597 47.435244090449565, 8.25355148434701 47.43064205929615, 8.261467093198409 47.42854009350982, 8.262764436540243 47.42230585407535, 8.26090914483811 47.4196624728592, 8.268566192254248 47.41088238660587, 8.26719173409839 47.40761597954585, 8.270126633196874 47.406355994372795, 8.274903215500897 47.408424121694765, 8.274281760823166 47.40949301906907, 8.283326874891756 47.41061765038467)))",1185.215606,33.97435897,21.67359667,62.62993763,15.6964657,2496.0,4.87,33.60995851,31.53526971,5.394190871,23.0,524.0,1319.0,12.199563,2.73,13.32426578,32.10417611,70656.553502364,3364.999999722192,9.0,1,Mellingen,1,1,1,1,1
Neuenhof,"MULTIPOLYGON (((8.310829646505526 47.46003574184046, 8.3101356131793 47.457466009046755, 8.307649794468375 47.457981548003815, 8.306597404065208 47.457159472369575, 8.307663402964966 47.45565863695017, 8.304424580775914 47.45426130742175, 8.308098874855933 47.450696325676184, 8.31202265804015 47.44953785589621, 8.311473782010912 47.44742195662455, 8.307872066579387 47.44523439942836, 8.314218162157099 47.44154799731066, 8.315619837306144 47.44144051042386, 8.315669735126983 47.438259694773706, 8.324016279703816 47.43309037171773, 8.329074104270756 47.42779763779173, 8.340972466458274 47.43428267996206, 8.34510037709138 47.43439215734677, 8.344560573393206 47.435859154301816, 8.346198129149855 47.43712112997277, 8.336658573038399 47.44494378673441, 8.334086567182386 47.44764290189187, 8.333156653248555 47.45296350278853, 8.326969323464423 47.457227149298305, 8.324011743538286 47.45762126788324, 8.313124946264155 47.45406225763138, 8.31181853059126 47.45541579620591, 8.314390536447274 47.458815566625475, 8.310829646505526 47.46003574184046)))",1663.568773,48.73743017,20.22346369,61.95530726,17.82122905,3872.0,5.38,17.56007394,49.72273567,5.545286507,12.0,654.0,2045.0,6.758304696,2.13,17.65266219,32.04652562,59456.712252303,4391.000000164308,7.0,1,Neuenhof,1,1,1,1,1
Niederrohrdorf,"MULTIPOLYGON (((8.31550643316787 47.41270767318358, 8.316332015294492 47.41554214219849, 8.311709662618519 47.417522687612696, 8.308978890968923 47.42081497114546, 8.311401203362418 47.423185654148796, 8.304370146789543 47.4293343021734, 8.307536390330101 47.429812021670294, 8.308879095327244 47.43162138426478, 8.306901327155778 47.43559043708481, 8.301503290174022 47.43352629075865, 8.301281018063008 47.430940633981706, 8.29812384685351 47.43038926606238, 8.298110238356918 47.42727015584724, 8.29525245407246 47.428223604343124, 8.289704723628184 47.4248477198984, 8.291818576765577 47.42374896505555, 8.288933575487933 47.42253675183218, 8.291904763910663 47.41797652113475, 8.287958299898792 47.4201441733519, 8.286697245881205 47.419129019421, 8.29142846652992 47.41580687841969, 8.289314613392527 47.41342823342473, 8.292789316189186 47.4076936089641, 8.297144035098839 47.409990643545, 8.295501943176657 47.411756215185605, 8.296812895015083 47.413685007654315, 8.303526420000797 47.413071934299964, 8.305862545249205 47.41088238660587, 8.31550643316787 47.41270767318358)))",1241.441441,18.55345912,20.53701016,60.03870343,19.42428641,1830.0,3.33,42.21556886,29.64071856,1.497005988,24.0,112.0,608.0,7.453416149,0.49,13.59900259,24.58902844,79810.84057971,2545.000000107289,8.0,1,Niederrohrdorf,0,1,0,0,0
Oberrohrdorf,"MULTIPOLYGON (((8.341303606542027 47.417990454620075, 8.339566255143698 47.418551775028924, 8.337506835992675 47.42281741203661, 8.332335607287463 47.42433417143924, 8.329074104270756 47.42779763779173, 8.324016279703816 47.43309037171773, 8.315669735126983 47.438259694773706, 8.315619837306144 47.44144051042386, 8.314218162157099 47.44154799731066, 8.308842806002998 47.43997749446462, 8.31043953626987 47.43755107751998, 8.306901327155778 47.43559043708481, 8.308879095327244 47.43162138426478, 8.307536390330101 47.429812021670294, 8.304370146789543 47.4293343021734, 8.311401203362418 47.423185654148796, 8.308978890968923 47.42081497114546, 8.311709662618519 47.417522687612696, 8.316332015294492 47.41554214219849, 8.31550643316787 47.41270767318358, 8.326919425643585 47.41562972410625, 8.333011495951567 47.41500868876029, 8.341149376913979 47.41694743371852, 8.341303606542027 47.417990454620075)))",948.8372093,17.4754902,17.96568627,58.30882353,23.7254902,1826.0,4.3,40.0462963,37.96296296,0.0,16.0,158.0,634.0,0.727625515,0.76,11.55988858,25.16670887,89437.364341085,2498.9999997365458,3.0,0,Oberrohrdorf,0,1,0,0,0
Obersiggenthal,"MULTIPOLYGON (((8.292898184161928 47.50957724416628, 8.288897286163685 47.51111788954376, 8.287273338903628 47.51073173295044, 8.283689768134227 47.51529793514158, 8.282242731329873 47.51495955049795, 8.27997464856443 47.51382695719073, 8.277175834431873 47.50444972156628, 8.273660306145434 47.503291251786315, 8.272775753866911 47.49958892568539, 8.269264761746005 47.49565769232553, 8.272195124678959 47.49465249088415, 8.271750580456931 47.49358359350985, 8.268203299011777 47.48905919177468, 8.265291080740948 47.488332660039816, 8.269677552809316 47.48797038942134, 8.270630147570802 47.48458853348291, 8.275855810262383 47.48299414466203, 8.282347063137085 47.48547231455217, 8.29484873534021 47.485032414515445, 8.301163077759206 47.482349223341224, 8.310720778532785 47.48189937081498, 8.310435000104338 47.48386598274386, 8.312721227531906 47.48584055666436, 8.315084569773498 47.48489307966218, 8.32455154723646 47.486688508771344, 8.325835282081702 47.48882033202623, 8.320863644659848 47.491268644447814, 8.322669038541143 47.49325317085783, 8.318699893701616 47.49260028754541, 8.315864790244811 47.494282258274055, 8.313115873933093 47.49245896219424, 8.310956659140391 47.496213041240665, 8.300659563385278 47.505210091765505, 8.294807909850432 47.50596050947521, 8.290471335602904 47.50907961969035, 8.292898184161928 47.50957724416628)))",1032.057416,31.11961057,20.74640705,57.70746407,21.54612888,3797.0,8.36,35.12544803,42.89127838,1.433691756,29.0,346.0,1640.0,1.75070028,2.77,20.45110427,23.40886545,79874.094488189,4272.000000068351,10.0,1,Obersiggenthal,1,1,1,1,1
Remetschwil,"MULTIPOLYGON (((8.31550643316787 47.41270767318358, 8.305862545249205 47.41088238660587, 8.305241090571473 47.409381551186456, 8.314957557138634 47.408639095468374, 8.318554736404629 47.40265963976558, 8.32251027274756 47.40006204000122, 8.327881092736131 47.40091795409982, 8.33278015150949 47.39884584578204, 8.335016481116218 47.3996778739058, 8.333519546491026 47.401228471772804, 8.349768091422664 47.40579865495975, 8.355823872406399 47.40376038510634, 8.352730207514334 47.41094011104508, 8.345925959218002 47.410410638602684, 8.34514573874669 47.41454689324663, 8.341680108281093 47.41545854128653, 8.341149376913979 47.41694743371852, 8.333011495951567 47.41500868876029, 8.326919425643585 47.41562972410625, 8.31550643316787 47.41270767318358)))",520.3608247,14.11589896,21.39673106,61.21842496,17.38484398,814.0,3.88,57.14285714,23.37662338,0.0,50.0,160.0,310.0,3.371868979,1.16,7.511613638,30.37952494,93540.069686411,1363.0000002486113,2.0,0,Remetschwil,0,0,0,0,0
