GMDNAME,KTNAME,LAT_CNTR,LONG_CNTR,HEIGHT_CNTR,BEVDICHTE_SQKM_ 2019,AUSLAENDER_ANTEIL_2019,ALTERSVERTEILUNG_ANTEIL_0_19_ 2019,ALTERSVERTEILUNG_ANTEIL_20_64_ 2019,ALTERSVERTEILUNG_ANTEIL_65PLUS_ 2019,PRIVATHAUSHALTE_2019,DURCHSCH_HAUSHALTSGROESSE_2019,GESAMTFLAECHE_ SQKM_2016,LANDWIRTSCHAFTSFLAECHE_ANTEIL_2004/09,WALD_GEHOELZE_ANTEIL_2004/09,UNPRODUKTIVE_FLAECHE_ANTEIL_2004/09,BESCHAEFTIGTE_TOTAL_2018,BESCHAEFTIGTE_ERSTERSEKTOR_2018,BESCHAEFTIGTE_ZWEITERRSEKTOR_2018,BESCHAEFTIGTE_DRITTERSEKTOR_2018,ARBEITSSTAETTEN_TOTAL_2018,ARBEITSSTAETTEN_ERSTERSEKTOR_2018,ARBEITSSTAETTEN_ZWEITERSEKTOR_2018,ARBEITSSTAETTEN_DRITTERSEKTOR_2018,NEUWOHNUNGEN_PRO_1000_2018,SOZAILHILFEQUOTE_2019,WAEHLERANTEIL_FDP_2019,WAEHLERANTEIL_CVP_2019,WAEHLERANTEIL_SP_2019,WAEHLERANTEIL_SVP_2019,WAEHLERANTEIL_EVP_CSP_2019,WAEHLERANTEIL_GLP_2019,WAEHLERANTEIL_BDP_2019,WAEHLERANTEIL_PDA_SOL_2019,WAEHLERANTEIL_GPS_2019,WAEHLERANTEIL_KLEINERECHTSPARTEIN_2019,AVG_INCOME_PRO_STEUERPFLPERSON,STEUERBARES_EINKOMMEN_GEMEINDE,ANZAHL_FAHRZEUGE,ANZAHL_HALTESTELLEN_OV,Anzahl Filialen Coop,Anzahl Filialen Migros,Anzahl Filialen Denner,Anzahl Filialen Spar
Diegten,Basel-Landschaft,47.413713376534,7.8109591943336,517.75023321528,168.4647303,10.16009852,21.42857143,60.83743842,17.73399015,662,2.432024169,9.64,49.21956296,39.64620187,0.0,384.0,109.0,102.0,173.0,112.0,29.0,24.0,59.0,0.603864734,0.84,11.39747995,5.18327606,15.95074456,40.6930126,3.465063001,5.956471936,1.517754868,,15.83619702,,68370.059880239,45.6712,1008.0000000645122,5,0,0,0,0
Dielsdorf,Zürich,47.4827168438283,8.4536155449363,501.663621708751,1016.354344,31.84713376,19.97988602,62.82266175,17.19745223,2584,2.285603715,5.87,33.50340136,29.76190476,1.870748299,4370.0,23.0,662.0,3685.0,428.0,9.0,59.0,360.0,2.681863895,1.38,12.42278498,3.60146794,15.09425361,37.26151672,3.33021814,10.85910966,0.613161314,0.109411684,11.54293269,3.877276561,75514.0,200.1121,4015.9999996323822,10,1,3,1,0
Diemerswil,Bern,47.018545700769,7.42810919482085,649.908214460127,71.32867133,1.960784314,23.52941176,61.2745098,15.19607843,73,2.753424658,2.86,73.75886525,20.21276596,0.0,69.0,40.0,11.0,18.0,,13.0,,5.0,0.0,,13.51351351,0.487372619,7.709348693,39.03411608,0.354452814,12.45015507,9.171466549,0.841825432,12.53876828,1.417811254,83161.333333333,6.2371,100.9999999899,0,0,0,0,0
Diemtigen,Bern,46.6487691090821,7.56534480560123,859.655021738261,17.3849469,4.11686587,19.87605135,58.96414343,21.15980522,988,2.247975709,129.94,48.01538462,30.37692308,19.86153846,1356.0,311.0,517.0,528.0,322.0,114.0,78.0,130.0,15.45454545,1.29,3.011071478,0.352063742,4.757492936,71.48746931,1.320239033,3.228795108,5.077129754,0.055589012,3.668874786,2.793347848,54685.973397824,45.2253,1607.0000005820912,32,0,0,0,0
Diepflingen,Basel-Landschaft,47.4460034764718,7.83770167675329,458.738323800266,539.5833333,13.51351351,23.80952381,62.67696268,13.51351351,311,2.469453376,1.44,32.86713287,53.84615385,0.699300699,193.0,0.0,86.0,107.0,42.0,0.0,14.0,28.0,4.06504065,1.19,12.80788177,3.518648839,13.37086559,41.87192118,1.548205489,4.785362421,2.885292048,,19.21182266,,72232.673267327,21.8865,461.99999999076,2,0,0,0,0
Diepoldsau,St. Gallen,47.3849441339211,9.65582093252653,455.841639968567,574.6666667,24.00618716,21.73240526,62.258314,16.00928074,2586,2.450889405,11.25,63.36014298,4.557640751,8.221626452,3422.0,176.0,1571.0,1675.0,516.0,29.0,125.0,362.0,2.614580129,1.02,17.0324748,23.52183651,7.200447928,34.52407615,1.035834267,6.422172452,0.520716685,,8.258678611,0.655095185,67124.247045368,176.0669,4167.000001412234,5,1,1,0,0
Dierikon,Luzern,47.0975202202176,8.37123287353613,474.859518523328,533.8129496,17.52021563,22.16981132,65.16172507,12.66846361,605,2.424793388,2.78,57.76173285,22.38267148,2.166064982,2357.0,32.0,540.0,1785.0,92.0,9.0,13.0,70.0,0.0,2.85,14.43774388,25.22170983,10.32280951,31.2522171,0.212841433,6.172401561,,,10.81943952,0.993260021,68998.371335505,42.365,1021.9999998746347,1,0,1,0,1
Diessbach bei Büren,Bern,47.1084699462302,7.36221616653536,508.94441843126,157.0300158,9.557344064,23.54124748,59.35613682,17.10261569,398,2.474874372,6.33,59.74643423,32.3296355,0.0,279.0,113.0,80.0,86.0,71.0,19.0,15.0,37.0,1.01010101,1.62,5.316059862,0.547241456,11.90529372,44.21487603,7.080634353,6.399374581,10.85548358,0.033504579,8.610676793,1.049810141,63779.373368146,24.4275,610.9999996749481,3,0,0,0,0
Diessenhofen,Thurgau,47.6875130739389,8.75058500469901,454.60765878018,400.9920635,35.97229095,18.67887185,61.13310242,20.18802573,1854,2.152642934,10.08,40.6,37.0,5.2,1794.0,62.0,714.0,1018.0,275.0,19.0,70.0,186.0,20.01539646,1.9,11.27819549,17.82505043,15.97285898,30.82706767,1.357051165,9.05923345,2.420685861,,10.4713002,0.788556758,66583.644558918,103.4044,2390.0000003158216,7,1,1,0,0
Dietikon,Zürich,47.4058268500044,8.39915304694027,438.590066472068,2970.663812,46.2264831,20.38131623,64.41288834,15.20579543,12248,2.232364468,9.34,16.27155172,26.83189655,6.573275862,18911.0,32.0,3760.0,15119.0,1737.0,8.0,254.0,1475.0,3.582111599,5.07,9.337071605,10.47257166,17.95993655,32.65503376,3.971667835,10.42830265,1.011546833,0.306931789,10.64595861,0.950308039,64662.737784409,693.4432,13284.000005249836,37,4,2,3,1
Dietlikon,Zürich,47.4253872613253,8.61820415087556,489.280653176829,1846.352941,25.76780935,20.10959602,59.30929017,20.5811138,3458,2.243782533,4.25,21.69811321,30.4245283,0.70754717,5808.0,9.0,1388.0,4411.0,,,90.0,470.0,0.0,2.8,14.86076362,4.362888063,17.8912461,28.63783736,2.814336684,16.1902083,2.732911898,0.108072897,8.570328808,1.881652775,79948.429097085,282.4578,4774.999999866008,20,2,3,1,1
Dietwil,Aargau,47.1477257098138,8.39188540202118,487.687556170858,242.8051002,16.50412603,22.65566392,64.44111028,12.90322581,561,2.361853832,5.49,72.07207207,17.11711712,1.981981982,205.0,75.0,14.0,116.0,77.0,21.0,9.0,47.0,0.0,0.6,7.048378329,22.32288458,6.577278493,47.10998369,1.721326327,5.798151839,2.17430694,,4.203660083,0.978438123,67968.14159292,38.402,792.9999997396316,3,0,0,0,0
Dinhard,Zürich,47.5551005000501,8.76724504687645,484.241124913096,238.1895332,8.016627078,21.25890736,58.847981,19.89311164,700,2.385714286,7.07,68.59971711,20.08486563,0.707213579,382.0,60.0,119.0,203.0,116.0,22.0,20.0,74.0,33.39755941,0.42,10.5017762,2.98401421,8.965364121,44.71580817,3.361456483,12.15808171,2.331261101,0.044404973,10.58614565,3.410301954,81981.832298137,52.7963,1061.0000001208618,4,0,0,0,0
Dintikon,Aargau,47.3639503043644,8.227618820381,492.862247625366,605.9139785,24.80035492,23.0700976,61.88997338,15.03992902,897,2.501672241,3.72,38.97849462,42.20430108,0.0,942.0,36.0,212.0,694.0,126.0,8.0,30.0,88.0,2.281021898,0.49,14.18910903,6.382726302,7.545379049,44.39435283,2.942223277,7.770791316,3.938782774,,9.146992526,0.901649069,69121.783295711,61.2419,1562.0000002499198,5,0,0,0,0
Disentis/Mustér,Graubünden,46.7030526770567,8.852198454154,1192.64391368721,22.48598747,14.02737048,17.10654936,55.13196481,27.76148583,926,2.153347732,90.99,20.38440417,24.84349259,53.19055464,1162.0,80.0,300.0,782.0,193.0,32.0,29.0,132.0,14.34034417,0.67,2.874389192,66.77206094,5.23138833,13.27967807,,4.48404714,3.363035355,,3.995400977,,53429.399141631,49.7962,1081.0000002378201,33,1,0,0,1
Dittingen,Basel-Landschaft,47.4403784165227,7.49827997883155,469.044542101212,104.8888889,15.6779661,18.36158192,59.3220339,22.31638418,331,2.111782477,6.75,29.56909361,62.25854383,0.891530461,217.0,24.0,46.0,147.0,69.0,10.0,16.0,43.0,1.369863014,1.92,6.382978723,18.0484226,20.6162876,25.09170946,1.467351431,4.548789435,0.073367572,,23.77109318,,63906.686930091,21.0253,420.000000168,4,0,0,0,0
Dizy,Vaud,46.6350301659786,6.49573780903522,631.091633037664,76.97368421,11.96581197,27.35042735,62.39316239,10.25641026,87,2.689655172,3.04,70.03257329,22.14983713,0.325732899,68.0,16.0,28.0,24.0,23.0,6.0,6.0,11.0,0.0,,18.52398524,0.073800738,15.57195572,24.64944649,0.073800738,14.61254613,0.0,2.878228782,22.1402214,0.073800738,91835.714285714,7.7142,148.9999999106,1,0,0,0,0
Domat/Ems,Graubünden,46.8353317619829,9.45091236118216,630.911956669763,335.7555739,23.38908018,21.31087063,60.16969995,18.51942941,3489,2.315563199,24.22,25.37128713,53.87788779,6.105610561,3521.0,57.0,1801.0,1663.0,385.0,16.0,68.0,301.0,3.345724907,1.42,10.51873199,22.79744751,18.33058872,32.62659531,,6.89584191,5.166735282,,3.664059284,,64605.874840358,202.3456,4288.000000119318,16,1,1,1,0
Domleschg,Graubünden,46.7626081101473,9.44164993080376,847.238954096101,45.99477579,5.53715097,20.06625651,60.38807383,19.54566966,903,2.314507198,45.94,36.09660574,49.30374238,11.3359443,559.0,152.0,60.0,347.0,185.0,49.0,26.0,110.0,15.57006529,0.77,12.24981915,9.139136725,25.03014227,23.96913431,,10.75476248,10.29659995,,8.560405112,,64585.185185185,50.5702,1353.0000001352998,25,0,0,1,0
Dompierre (VD),Vaud,46.7077487589095,6.88286592748959,763.689372331835,72.58566978,12.44635193,14.59227468,66.52360515,18.88412017,97,2.391752577,3.21,72.92307692,21.53846154,0.0,66.0,28.0,24.0,14.0,29.0,12.0,7.0,10.0,0.0,,23.0195178,1.262916188,5.223880597,39.32261768,3.386911596,2.69804822,2.009184845,4.535017222,17.1641791,0.0,62352.941176471,6.36,157.99999997630002,2,0,0,0,0
Donneloye,Vaud,46.7445875512609,6.71498162544256,584.702470320277,91.45394007,12.01456311,24.87864078,60.07281553,15.04854369,326,2.527607362,9.01,68.89632107,24.08026756,0.334448161,177.0,61.0,37.0,79.0,66.0,20.0,14.0,32.0,1.236093943,1.49,23.18101154,1.109139308,15.35048802,28.92635315,2.040816327,5.989352263,1.086956522,0.687666371,19.67613132,0.0,73130.322580645,22.6704,554.99999993895,8,0,0,0,0
Doppleschwand,Luzern,47.0186908280088,8.05549855085976,799.718921898864,113.5251799,4.689480355,26.74271229,58.68187579,14.57541191,299,2.615384615,6.95,55.68345324,36.11510791,2.446043166,234.0,85.0,53.0,96.0,75.0,32.0,11.0,32.0,1.272264631,,9.222352481,49.19890582,1.133255178,35.40445487,0.07815553,3.12622118,,,1.524032825,0.156311059,53318.623481781,13.1697,487.99999949248,4,0,0,0,0
Dorénaz,Valais,46.1488888584345,7.04389135969068,501.892831802368,80.04769475,14.39920556,22.93942403,62.36345581,14.69712016,434,2.301843318,12.58,22.56778309,62.12121212,10.68580542,134.0,17.0,14.0,103.0,53.0,6.0,8.0,39.0,40.86021505,2.17,39.0600316,18.79936809,10.5450237,17.85150079,1.303317536,0.671406003,,,7.977883096,,53665.988372093,18.4611,776.9999993970481,4,0,0,0,0
Dorf,Zürich,47.5725961288321,8.64805748460055,472.495453055948,118.3453237,9.878419453,21.58054711,61.70212766,16.71732523,258,2.53875969,5.56,46.3898917,40.97472924,0.180505415,129.0,27.0,19.0,83.0,51.0,11.0,7.0,33.0,0.0,,9.735726751,2.044377961,9.847918225,48.86561955,4.350536026,11.11942159,0.810271753,0.062328596,3.93916729,8.439291947,82346.691176471,22.3983,467.9999999144228,1,0,0,0,0
Dörflingen,Schaffhausen,47.7067528458926,8.71908055245471,490.75219123438,177.1477663,19.78661494,19.01066925,60.52376334,20.46556741,422,2.409952607,5.82,61.93771626,28.02768166,1.211072664,267.0,57.0,92.0,118.0,73.0,18.0,14.0,41.0,1.947419669,,15.84269663,0.786516854,20.4494382,45.95505618,1.460674157,4.719101124,,,5.280898876,3.258426966,77431.339712919,32.3663,664.9999998263611,5,0,0,0,0
Dornach,Solothurn,47.4798338353085,7.61507142734762,376.934444384649,1182.901554,26.03299752,19.17068185,58.65089794,22.17842021,3124,2.15653009,5.79,17.42160279,46.34146341,0.522648084,2818.0,8.0,408.0,2402.0,,,63.0,409.0,4.486987736,2.92,14.55454777,9.714334153,14.75798932,18.14868187,1.313893363,12.66423667,1.390183945,,25.45562431,0.49165042,90438.821954485,270.2312,3320.0000004034428,15,1,1,1,0
Dottikon,Aargau,47.3836546635519,8.23982958126186,461.855132301338,1002.835052,37.13698278,19.9691596,63.73682858,16.29401182,1702,2.268507638,3.88,47.31457801,22.25063939,0.767263427,1163.0,29.0,681.0,453.0,214.0,8.0,44.0,162.0,5.938548929,2.5,14.58890112,11.75915737,14.40811193,38.39019022,1.532777865,5.785253891,2.884766546,,5.840276686,1.807891841,63723.275344931,106.2267,2998.9999995985954,6,1,0,1,0
Döttingen,Aargau,47.569708249364,8.25858362300691,397.26729933545,597.2582973,43.05387775,19.47330273,62.52718048,17.99951679,1774,2.297632469,6.93,32.47126437,34.62643678,6.896551724,2034.0,49.0,1075.0,910.0,235.0,12.0,57.0,166.0,5.392912173,2.98,15.91404547,15.64933043,12.47274992,39.31018374,1.689504827,5.294300841,1.923076923,,5.597944566,0.218000623,67524.454148472,108.2417,2681.000000453089,4,0,1,1,0
Dotzigen,Bern,47.1201471363893,7.3411150790954,483.986938660964,349.4089835,8.863328823,21.58322057,57.23951286,21.17726658,612,2.408496732,4.23,55.55555556,26.47754137,3.309692671,782.0,23.0,79.0,680.0,89.0,7.0,17.0,65.0,4.021447721,3.42,5.704115298,0.79006772,16.574058,31.82844244,4.766452509,9.758638653,11.69473867,0.538287897,12.59767321,2.396249349,61960.485268631,35.7512,942.9999998131146,2,0,0,0,0
Dozwil,Thurgau,47.5762402204006,9.31946196531355,511.50070028007,525.3846154,15.51976574,22.4011713,58.27232796,19.32650073,258,2.620155039,1.3,77.95275591,0.787401575,0.0,267.0,23.0,119.0,125.0,41.0,7.0,8.0,26.0,4.249291785,,6.09939759,7.981927711,7.831325301,48.56927711,4.819277108,4.593373494,1.957831325,,6.25,11.89759036,63772.619047619,16.0707,434.00000008246,1,0,0,0,0
Drei Höfe,Solothurn,47.1569018503181,7.63511048318574,531.671172308736,161.9256018,6.351351351,17.56756757,65.40540541,17.02702703,313,2.354632588,4.57,57.11159737,34.57330416,0.656455142,79.0,26.0,11.0,42.0,33.0,9.0,7.0,17.0,9.536784741,1.47,11.38938581,10.73345259,15.86165772,35.65891473,1.90816935,8.348240906,3.875968992,,9.660107335,0.834824091,66397.891566265,22.0441,515.9999999920616,3,0,0,0,0
Dübendorf,Zürich,47.3983672475051,8.62158027219991,480.251955912448,2151.468429,35.94512507,19.14821008,65.23222878,15.61956114,13448,2.143961927,13.62,35.53597651,20.26431718,1.027900147,20104.0,158.0,2196.0,17750.0,1912.0,14.0,270.0,1628.0,1.137130877,1.8,11.04157558,5.218045572,14.66533131,31.17761894,2.926762311,17.18996248,4.024361725,0.191152098,10.23680491,1.565311995,77732.5394271,966.06,14770.99999632917,49,1,6,3,1
Düdingen,Fribourg,46.846467293321,7.1908441018004,632.373909660615,265.9622887,14.22808948,18.33516685,60.82386016,20.84097299,3556,2.26799775,30.76,67.78283485,13.23146944,6.566970091,3982.0,234.0,1342.0,2406.0,573.0,75.0,98.0,400.0,12.27150709,1.96,9.480935076,23.03520095,18.98356566,20.83310734,5.483538537,5.798123339,0.960026035,,13.42409286,0.894939524,67785.909479078,238.1319,4988.999999682318,23,1,2,1,0
Duggingen,Basel-Landschaft,47.4528675192533,7.60437436552378,379.956017113291,263.9931741,19.32773109,20.23270847,62.50808016,17.25921138,655,2.33740458,5.86,28.76480541,57.19120135,1.353637902,661.0,23.0,304.0,334.0,125.0,9.0,23.0,93.0,3.18877551,0.65,14.76888388,8.98158587,16.91093574,31.83013905,2.705749718,6.576475009,1.352874859,,16.87335588,,80836.842105263,50.6847,855.9999998036907,3,0,0,0,0
Duillier,Vaud,46.4094311875848,6.23303820171472,514.17429994233,264.9635036,23.69146006,23.96694215,61.61616162,14.41689624,432,2.520833333,4.11,76.04938272,7.654320988,0.0,329.0,23.0,157.0,149.0,84.0,7.0,18.0,59.0,0.925925926,0.56,28.65804365,3.435731609,13.62166532,20.53354891,0.404203719,10.93371059,0.909458367,1.535974131,17.36054972,0.10105093,115705.09259259,49.9846,777.999999970825,3,0,0,0,0
Dulliken,Solothurn,47.3484425448306,7.945493951338,452.368223275058,841.3907285,44.19519874,18.77213695,61.60960252,19.61826053,2211,2.261420172,6.04,38.93510815,32.94509151,0.665557404,1396.0,24.0,436.0,936.0,231.0,10.0,58.0,163.0,6.849315069,4.68,14.56637168,13.04424779,27.78761062,28.5840708,2.212389381,2.707964602,0.884955752,,8.194690266,1.044247788,57103.587443946,114.6069,2795.000001020175,9,1,1,1,0
Dully,Vaud,46.4325913695447,6.29758239187866,474.11219193507,387.2727273,30.67292645,25.66510172,59.78090767,14.55399061,234,2.713675214,1.65,53.65853659,15.85365854,0.609756098,,9.0,,83.0,,4.0,,33.0,0.0,,39.69089115,3.321275896,10.88457744,19.4672805,1.709963828,11.6409076,0.131535679,1.34824071,9.832292009,0.394607037,203473.38403042,53.5135,458.0000000123461,4,0,0,0,0
Dürnten,Zürich,47.2771524494174,8.84228216339643,558.221589167602,744.2270059,18.39337365,21.73284249,60.99132264,17.27583487,3154,2.376981611,10.22,59.25563173,16.6503428,1.469147894,1836.0,148.0,333.0,1355.0,433.0,36.0,85.0,312.0,1.188903567,2.54,10.49316172,7.298066058,10.01129973,36.35135662,4.582234749,11.49195381,1.727429766,0.123387841,11.42311639,5.166703467,71290.792428617,222.2134,4222.9999999982765,13,0,0,0,0
Dürrenäsch,Aargau,47.3212370854856,8.15687943176743,601.970274087973,213.1979695,10.87301587,23.17460317,58.57142857,18.25396825,505,2.471287129,5.91,49.83050847,37.11864407,0.169491525,857.0,23.0,221.0,613.0,86.0,11.0,14.0,61.0,4.042037187,0.64,10.35621948,3.921286987,7.914392416,47.601264,15.42660155,1.766733697,2.312553864,,4.740017236,3.978741741,66004.144144144,36.6323,931.0000002040441,5,0,0,0,0
Dürrenroth,Bern,47.0890670702196,7.79158644623842,753.682238134556,74.02689314,3.250478012,23.23135755,56.02294455,20.7456979,430,2.374418605,14.13,71.12375533,23.04409673,0.284495021,446.0,184.0,95.0,167.0,123.0,61.0,21.0,41.0,0.0,2.54,2.930096275,0.47090833,4.782335705,60.7994977,3.924236082,2.741732943,8.832147342,0.334868146,4.824194224,7.586856425,53136.138613861,21.467,576.0000003686399,6,0,0,1,0
Ebikon,Luzern,47.0824613389535,8.34199855862876,470.934987182729,1430.681818,21.78496642,19.91479529,61.78785472,18.29734999,6012,2.276114438,9.68,36.11111111,23.45679012,6.995884774,7281.0,49.0,2289.0,4943.0,811.0,18.0,103.0,690.0,1.995417929,3.95,13.67414396,21.44988928,17.46413786,26.18337024,0.802284907,7.791791021,,,12.11129296,0.134783864,69876.15720524,400.041,6945.9999981468345,25,1,3,2,0
Ebnat-Kappel,St. Gallen,47.2625904766558,9.12338625805721,691.484928117134,114.8335247,14.13717257,20.73585283,54.54909018,24.71505699,2183,2.234539624,43.55,47.78211905,43.09354171,3.585382671,2242.0,179.0,1111.0,952.0,371.0,76.0,74.0,221.0,9.776536313,2.62,13.75189107,11.42208775,13.65607665,40.39334342,3.530005043,4.220877458,0.54462935,,9.077155825,2.233988906,55362.200488998,113.2157,2699.999999309302,10,1,1,0,1
Echallens,Vaud,46.6405913932489,6.63409150983951,667.891802028753,859.7597598,21.07928746,23.8735592,60.32134125,15.80509955,2335,2.436830835,6.66,63.82660688,13.15396114,1.046337818,2629.0,42.0,458.0,2129.0,480.0,19.0,69.0,392.0,3.663642708,2.82,20.22613065,4.065783463,19.99771585,16.94457134,1.385716461,12.26968174,0.281711588,2.695294655,19.71981118,0.270290848,73817.606602476,160.9962,3245.999999605843,12,1,1,1,0
Echandens,Vaud,46.5337361182091,6.54052263658882,478.894159368239,704.3814433,28.35711672,20.41712404,59.16575192,20.41712404,1239,2.178369653,3.88,52.45478036,18.0878553,0.258397933,1538.0,27.0,555.0,956.0,203.0,7.0,42.0,154.0,0.0,2.22,30.4069468,2.42107587,18.77253661,16.27051291,1.53064979,8.455368313,0.706453749,1.721981014,16.75619987,0.743248216,110657.38476011,117.6288,1710.0000004560002,3,0,0,0,0
Echarlens,Fribourg,46.6482522222748,7.07419440174073,766.10404846631,178.2795699,14.47527141,23.039807,63.32931242,13.63088058,328,2.524390244,4.65,74.89177489,13.63636364,1.948051948,129.0,35.0,21.0,73.0,51.0,11.0,9.0,31.0,19.90049751,1.31,29.61651917,15.33923304,17.69911504,14.39528024,1.710914454,7.315634218,0.17699115,,11.20943953,0.707964602,75116.06557377,22.9104,542.0000000542,3,0,0,0,0
Echichens,Vaud,46.5262024240852,6.49893938839391,515.940011864528,231.4242653,19.70042331,23.77075871,58.54770433,17.68153696,1157,2.556611927,13.27,80.78372268,8.892238131,0.301431801,868.0,135.0,43.0,690.0,156.0,34.0,9.0,113.0,0.0,1.24,23.63202884,2.035238704,15.64807815,20.8466593,1.558411351,12.92667326,0.447752515,2.721404896,18.53811711,0.139559225,103790.44890162,108.6686,1725.9999999781978,11,0,0,0,0
Eclépens,Vaud,46.6523655849351,6.52548273992531,509.019058616832,210.1724138,25.18457752,24.20016407,61.11566858,14.68416735,489,2.490797546,5.8,52.74914089,26.11683849,1.202749141,1525.0,38.0,848.0,639.0,96.0,9.0,28.0,59.0,24.70265325,1.65,24.46826906,3.164447519,20.4392184,21.58049455,1.988587239,7.40100294,0.121044441,3.181739582,15.59744077,0.138336504,77032.211538462,32.0454,806.9999997740401,4,0,0,0,0
Ecublens (FR),Fribourg,46.6093123376392,6.80947577952971,640.89206780307,68.64754098,11.04477612,19.40298507,68.65671642,11.94029851,132,2.515151515,4.88,65.43209877,24.07407407,2.057613169,77.0,30.0,9.0,38.0,32.0,13.0,4.0,15.0,2.906976744,,11.12656467,24.89568846,12.51738526,21.55771905,3.337969402,3.198887344,0.0,,17.80250348,2.225312935,72651.798561151,10.0986,260.999999967375,2,0,0,0,0
Ecublens (VD),Vaud,46.5294318851203,6.56535988291819,453.87006800808,2286.538462,46.26500497,21.17898922,63.92690573,14.89410505,5359,2.245194999,5.72,27.22513089,11.51832461,1.396160559,16256.0,12.0,2506.0,13738.0,838.0,5.0,156.0,677.0,20.65983344,3.79,21.61797505,3.348294187,26.89649475,16.00352452,0.98025718,7.225266404,0.19550073,3.797119806,18.08244073,0.283613735,75344.503219871,327.5979,5826.000002136724,26,1,2,3,0
Ederswiler,Jura,47.4259556755922,7.33524778306978,603.233741022646,35.95166163,6.722689076,15.12605042,52.94117647,31.93277311,55,2.163636364,3.31,54.79041916,41.01796407,0.0,,17.0,7.0,,,7.0,,,0.0,,0.0,20.0,0.0,71.42857143,0.0,,,,8.571428571,,45481.25,2.9108,80.0,1,0,0,0,0
Egerkingen,Solothurn,47.3220267784007,7.79312452224604,492.645157727413,545.7553957,31.95359873,21.06511996,62.27260743,16.66227261,1613,2.328580285,6.95,25.25252525,49.35064935,0.288600289,3713.0,25.0,683.0,3005.0,294.0,8.0,41.0,245.0,5.965909091,3.58,30.28033794,21.63978495,7.162058372,28.14900154,0.940860215,3.955453149,1.689708141,,4.781105991,0.576036866,65296.090125911,98.5318,2560.0,10,2,1,1,0
Egg,Zürich,47.3004866522083,8.69081917397504,589.229838201776,605.3682037,19.91814461,20.11141428,58.68576626,21.20281946,3814,2.277136864,14.53,57.13301172,23.15644383,0.964851826,2469.0,152.0,440.0,1877.0,578.0,52.0,78.0,448.0,11.83151917,1.76,15.63000698,4.187379319,11.98389549,33.66952878,2.584117333,14.27529682,2.369458938,0.283472331,11.96746231,1.610451502,95135.112506541,363.6064,5023.000000129096,14,1,1,1,1
Eggenwil,Aargau,47.370321977864,8.34025543923334,441.649895496666,420.3252033,18.08510638,20.21276596,61.89555126,17.89168279,423,2.425531915,2.46,50.3968254,27.77777778,8.333333333,159.0,28.0,44.0,87.0,57.0,9.0,5.0,43.0,1.988071571,0.66,11.57515752,7.506750675,15.60756076,34.47344734,2.286228623,9.414941494,3.96039604,,11.32313231,1.02610261,80349.775784753,35.836,632.0000000240763,1,0,0,0,0
Eggerberg,Valais,46.3106463810474,7.88000926012988,1094.32020392548,55.9602649,4.437869823,13.01775148,64.79289941,22.18934911,154,2.194805195,6.04,15.10673235,62.56157635,16.42036125,77.0,24.0,11.0,42.0,,12.0,,12.0,2.941176471,,0.839748076,54.30370889,8.187543737,32.75017495,0.0,0.55983205,,,3.358992302,,53996.551724138,7.8295,196.00000005096004,18,0,0,0,0
Eggersriet,St. Gallen,47.4423007256567,9.47253949312956,873.763773760758,262.8089888,9.705002138,23.21504917,54.80974776,21.97520308,937,2.434364995,8.9,56.56565657,32.996633,0.448933782,332.0,77.0,38.0,217.0,125.0,35.0,16.0,74.0,14.94505495,,11.04689204,24.52562704,9.672846238,29.84732824,1.810250818,7.208287895,0.774263904,,13.56597601,0.741548528,69578.874734607,65.5433,1264.99999998735,6,0,0,0,0
